#          time         x_star         y_star           x_p1           y_p1           x_p2           y_p2           x_p3           y_p3           x_p4           y_p4 
       122.558    -0.00418477    -0.00526925        1.22372        1.61262       0.429791      -0.907773       0.468275       0.221364      0.0468308      -0.218027 
       122.577    -0.00406815    -0.00537582        1.18665        1.64025       0.488486      -0.877531        0.42179       0.298925        0.16008      -0.136744 
       122.596    -0.00394551    -0.00548094        1.14895        1.66701       0.545036      -0.843486       0.362339       0.367221       0.202656   -0.000235671 
       122.615    -0.00381635    -0.00558241        1.11066        1.69289       0.599195      -0.805789       0.291682       0.424112       0.153162       0.133919 
       122.635    -0.00368173    -0.00567811        1.07177        1.71789        0.65073      -0.764607       0.211932       0.467774      0.0358374       0.209163 
       122.654    -0.00354364    -0.00576702        1.03233        1.74199       0.699418       -0.72012         0.1255       0.496754     -0.0980341       0.201642 
       122.673      -0.003404    -0.00584932       0.992348        1.76518       0.745049      -0.672524      0.0350415       0.510025      -0.200152       0.122088 
       122.692    -0.00326415    -0.00592593       0.951844        1.78744       0.787426      -0.622026     -0.0566222       0.507028      -0.239704     0.00131999 
       122.712    -0.00312481    -0.00599807       0.910841        1.80876       0.826365      -0.568847      -0.146579       0.487706      -0.205377      -0.121622 
       122.731    -0.00298605    -0.00606706       0.869361        1.82914       0.861699      -0.513218       -0.23192       0.452529      -0.105499      -0.206368 
        122.75     -0.0028472    -0.00613407       0.827425        1.84855       0.893273      -0.455383      -0.309831       0.402488      0.0300245      -0.219016 
       122.769    -0.00270691    -0.00619962       0.785056          1.867       0.920953      -0.395591      -0.377698       0.339092       0.151089       -0.14655 
       122.788    -0.00256369    -0.00626302       0.742275        1.88447       0.944616      -0.334104      -0.433201       0.264322       0.204393     -0.0132589 
       122.808      -0.002417    -0.00632254       0.699106        1.90096        0.96416      -0.271189      -0.474411       0.180579       0.165941       0.123545 
       122.827    -0.00226775    -0.00637652       0.655571        1.91645         0.9795      -0.207118       -0.49987      0.0906061      0.0569759       0.207501 
       122.846    -0.00211768    -0.00642431       0.611692        1.93093       0.990566      -0.142171      -0.508658    -0.00261142      -0.075134       0.212515 
       122.865    -0.00196846    -0.00646635       0.567493        1.94441       0.997311      -0.076629      -0.500434     -0.0959533      -0.183611       0.144161 
       122.885    -0.00182123    -0.00650375       0.522997        1.95686       0.999701     -0.0107784      -0.475459      -0.186285       -0.23512      0.0282336 
       122.904    -0.00167656    -0.00653799       0.478227        1.96829       0.997726      0.0550942      -0.434581       -0.27058      -0.213126     -0.0983575 
       122.923    -0.00153427    -0.00657069       0.433207        1.97869       0.991391       0.120701      -0.379208      -0.346033      -0.120619      -0.193444 
       122.942    -0.00139334    -0.00660333       0.387959        1.98806       0.980721       0.185757      -0.311241      -0.410171      0.0151577      -0.218319 
       122.962    -0.00125193    -0.00663666       0.342509        1.99638       0.965759       0.249976      -0.233002      -0.460933       0.142852      -0.155268 
       122.981    -0.00110797    -0.00667005       0.296879        2.00366       0.946567       0.313076      -0.147131      -0.496744       0.206339      -0.026516 
           123   -0.000960408    -0.00670166       0.251094        2.00989       0.923226       0.374782     -0.0564879      -0.516554       0.179387       0.111675 
       123.019   -0.000809623    -0.00672966       0.205178        2.01506       0.895834        0.43482      0.0359575      -0.519862      0.0797291       0.203705 
       123.038   -0.000656848    -0.00675304       0.159154        2.01918       0.864508       0.492926       0.127229      -0.506712      -0.049635         0.2212 
       123.058   -0.000503393    -0.00677172       0.113046        2.02225       0.829381       0.548842       0.214442      -0.477674      -0.163675       0.164504 
       123.077   -0.000350276    -0.00678624      0.0668797        2.02425       0.790604       0.602321       0.294893      -0.433807      -0.226786      0.0542551 
       123.096   -0.000198075    -0.00679757      0.0206782         2.0252       0.748343       0.653124       0.366132      -0.376608      -0.217351     -0.0750624 
       123.115    -4.6762e-05    -0.00680694     -0.0255341        2.02508       0.702782       0.701025       0.426032      -0.307954      -0.132956      -0.179778 
       123.135    0.000104546    -0.00681555     -0.0717329         2.0239       0.654116       0.745808       0.472833      -0.230035      0.0019471      -0.216617 
       123.154    0.000257619    -0.00682386      -0.117894        2.02166       0.602559       0.787272       0.505183      -0.145287       0.135065      -0.163489 
       123.173    0.000414378    -0.00683093      -0.163993        2.01836       0.548334        0.82523       0.522167      -0.056321       0.208164     -0.0405115 
       123.192    0.000575698    -0.00683464      -0.210007        2.01401       0.491679       0.859509        0.52332      0.0341515       0.193052      0.0978527 
       123.212    0.000741005     -0.0068329       -0.25591         2.0086       0.432843       0.889954       0.508634       0.123387       0.103539       0.197227 
       123.231    0.000908864     -0.0068244      -0.301679        2.00213       0.372084       0.916424       0.478557        0.20868     -0.0220775       0.227022 
        123.25     0.00107764    -0.00680872      -0.347289        1.99462       0.309672       0.938799        0.43398       0.287436      -0.140791       0.182378 
       123.269     0.00124582    -0.00678614      -0.392717        1.98606       0.245882       0.956973       0.376219       0.357235      -0.215039      0.0786478 
       123.288     0.00141224    -0.00675748       -0.43794        1.97646       0.180997       0.970862       0.306984         0.4159      -0.218269     -0.0524207 
       123.308     0.00157632    -0.00672407      -0.482932        1.96582       0.115306         0.9804       0.228342       0.461558       -0.14263      -0.165923 
       123.327     0.00173841    -0.00668736      -0.527671        1.95415      0.0491029       0.985541        0.14267       0.492702    -0.00973904      -0.214293 
       123.346     0.00189991    -0.00664812      -0.572133        1.94145     -0.0173177       0.986257      0.0525951       0.508245       0.127507      -0.171513 
       123.365     0.00206239     -0.0066057      -0.616294        1.92774      -0.083658       0.982544     -0.0390767       0.507561       0.209565     -0.0554974 
       123.385     0.00222645     -0.0065584      -0.660131        1.91301      -0.149621       0.974414      -0.129437       0.490527       0.206496      0.0818581 
       123.404     0.00239136    -0.00650453      -0.703622        1.89728       -0.21491       0.961903      -0.215568       0.457543       0.127814       0.187809 
       123.423     0.00255561    -0.00644311      -0.746743        1.88055      -0.279231       0.945064      -0.294635       0.409534     0.00683845       0.229646 
       123.442     0.00271747    -0.00637401      -0.789472        1.86283      -0.342297       0.923972       -0.36399       0.347944      -0.115709       0.197369 
       123.462     0.00287528    -0.00629779      -0.831786        1.84414      -0.403821       0.898722      -0.421268       0.274699       -0.20061       0.100945 
       123.481     0.00302768    -0.00621568      -0.873662        1.82447      -0.463529       0.869426      -0.464488       0.192148      -0.216546     -0.0308667 
         123.5     0.00317397    -0.00612954      -0.915079        1.80385       -0.52115       0.836216      -0.492127       0.102996      -0.150291       -0.15218 
       123.519     0.00331458    -0.00604144      -0.956015        1.78227      -0.576426       0.799242      -0.503196      0.0101988     -0.0206523      -0.211545 
       123.538     0.00345112    -0.00595273      -0.996448        1.75976      -0.629108       0.758671      -0.497279     -0.0831368       0.119347      -0.179545 
       123.558     0.00358551    -0.00586326       -1.03636        1.73632      -0.678961       0.714685      -0.474557      -0.173878       0.209679     -0.0716388 
       123.577     0.00371879    -0.00577179       -1.07572        1.71197      -0.725761       0.667484      -0.435804      -0.258981       0.218736      0.0635812 
       123.596     0.00385081    -0.00567698       -1.11452        1.68672        -0.7693        0.61728      -0.382352      -0.335615        0.15144       0.175305 
